"","1A","2A","3A","4A","5A","6A","7A","8A","9A","10A","11A","12A","13A","14A","15A","16A","17A","18A","19A","20A","21A","1B","2B","3B","5B","6B","7B","8B","9B","10B","11B","12B","13B","14B","15B","16B","17B","18B","19B","20B","21B"
"FBgn0039743",1157.93624896616,1114.10627866975,1068.34393614941,974.487633540459,1106.13840306945,1037.69364394176,1069.90845757807,1189.35438697796,1021.02775280986,1009.11808052011,1070.04725476962,1056.33345327296,988.199694095484,985.144022241779,985.209585574853,1121.62453800123,1049.70967187427,987.902573160771,1032.08043547927,933.295883615878,1031.26202872139,1077.93625541509,993.260635018326,1059.69849568578,1188.40985046536,993.250417503667,989.163121211026,1047.70323969999,994.290929977041,908.985267744783,925.076877591884,1112.18370758335,1021.60286005538,1000.96730867088,964.449932644659,1023.20112358358,1059.11642799722,938.541265391227,922.104557130831,1024.86209466465,1009.72904198181
"FBgn0039744",90.8599611415051,67.7705201771458,102.528208843514,95.4928849868455,103.765328618147,127.451169546374,87.2152865893022,104.746983640973,78.4632164720878,80.2899645304943,70.3317444449517,81.3387461486775,78.9495267275566,51.242862015177,75.0852570992382,79.9708129813563,77.2945364087941,79.9730654463481,86.7678242217088,59.6208672580168,66.3902593597465,97.6527618146073,104.122728523711,50.8470379609316,107.868186740205,70.5913710137741,109.041603913026,87.2344243760401,65.7895371894921,57.0254245762097,71.7619580642505,96.2929616955284,83.6400002384517,68.5033806751264,82.2753497042837,59.9549128855525,62.1086794195903,68.6955108698902,65.5863100494465,61.0500867544212,55.1011755515315
"FBgn0039747",13.7346452888322,29.7779558354126,23.5814880340082,33.3649839110665,18.6777591512665,9.47272206087914,23.3250185064413,16.1881701990595,23.1365894725387,29.5805132480769,28.4676108467662,36.3883864349347,20.4026866824023,25.6214310075885,37.5426285496191,18.9761251142201,16.2069189244246,24.4623494306477,28.9226080739029,21.7845476519677,32.7525279508083,21.5962838628458,32.7577123445384,26.5791334795779,25.4172164157954,11.93093594599,18.915380270627,23.1438268752759,45.9285448304001,23.9506783220081,20.8762059823274,32.4988745722408,20.9100000596129,38.8526636664896,31.9959693294437,33.5042160242793,24.5165839814172,23.1958867872357,33.1178397279383,27.2776983370818,30.3056465533423
"FBgn0039748",78.1818270287369,72.9046504935963,70.7444641020246,90.8908182404915,65.3721570294327,67.170210977143,72.0033179981448,69.5139073253732,69.4097684176161,54.9352388892856,64.4707657412057,54.582579652402,51.4502533730144,76.8642930227656,72.8099462780492,52.1843440641054,78.5412224799036,61.1558735766191,79.9177328357844,82.5519700495617,72.5866835666561,98.5917306782093,60.8357514969999,82.0486294369578,83.690834539814,83.5165516219299,76.7741905101921,65.8708918757854,79.4439694363678,77.5545774236452,76.9810095598324,54.1647909537347,67.2107144773273,70.5482577102048,86.8462024656328,80.6746254268831,48.2159484967872,82.0777532471415,71.4306347073179,77.9362809630909,70.2539988282027
"FBgn0039749",21.1302235212803,19.5096952025117,20.5056417687028,23.01033373177,18.6777591512665,20.6677572237363,21.2967560276203,24.7583779515028,17.1009574362243,16.9031504274725,19.2575014551653,14.9834532379143,18.6285400143673,23.0592879068297,18.2024865695123,18.2984063601408,9.97348856887665,15.9946130892696,21.3113954228758,11.4655513957725,22.1300864532488,21.5962838628458,22.2284476623654,28.890362477802,24.797284308093,14.9136699324875,21.1407191259949,17.8029437502123,14.895744269319,23.9506783220081,20.8762059823274,21.6659163814939,25.3907143581014,22.4936473858624,22.8542638067455,16.7521080121397,9.80663359256689,19.6272888199686,25.3254068507764,18.1851322247212,17.9078820542477
"FBgn0039751",459.582361587846,430.240120518547,464.452786061118,506.22734209894,451.37917948894,464.163380983078,443.175351622384,474.218162301861,468.767421487088,464.836636755494,562.653955559614,525.491109986851,507.405947058004,439.407541780143,465.301062933158,443.228065167856,527.348208079353,479.838392678089,512.234611414123,573.277569788623,563.87460282878,482.629995891425,455.09821792948,470.335101138617,474.248062392279,493.145352434253,508.489928451562,473.558303755646,476.663816618207,498.402210796073,472.324160350158,483.87213252003,515.282144326176,522.466082462531,513.459126858215,547.088580080666,589.215235020061,585.250066631792,543.522193182046,593.614673335543,629.530930676248
"FBgn0039752",2504.98799844777,2452.06063913673,2745.7054328293,2077.83313597883,2570.2671898715,2304.4549304466,2818.27071432175,2632.00602530591,2442.41909736191,2225.29975377675,2428.11974869476,2588.92667017962,2309.05188844753,2107.36270037416,2242.3188142818,2409.29017075188,1853.82218773995,2054.8373521744,2335.12004133511,1667.09117294532,1723.49113297902,2733.3383619454,2498.94548456907,2456.83642511228,3167.23313825118,1960.65047379102,2495.71752629509,2920.57292222232,2137.53930264727,2066.60138664184,2061.52534075483,2484.35841174463,2318.02286375138,1898.66832707029,2155.91888576966,1704.74741270905,1991.56383875713,2028.7479443913,2046.16299966144,1912.03675962783,1498.75197500166
"FBgn0039754",3883.73508321131,3661.66174169246,5022.85695124375,4893.14746806089,3655.65252721732,2740.20014524704,3685.35292401772,3780.41386413331,4544.83092334478,4192.82646353455,4807.67710241563,4939.18833521246,3994.49122308076,4081.49395950885,3626.84544897533,4007.35099287084,4279.87328211919,3646.77178435347,4341.43569614585,4087.46907259288,5241.28967558745,4047.89477098819,3767.13691962192,3050.82227765589,3304.2381340534,5703.98162684538,3587.24623485303,3240.13576253863,4379.34881517978,5843.96551056997,4661.91774842849,3781.90607059188,4625.59072747295,4809.5507865044,3458.61192275415,5037.09437228178,3270.51230312106,3026.17107624244,2831.89998144194,3418.80485824759,2964.4432446724
"FBgn0039755",4479.60738651141,4186.36986003369,3580.28505281551,3392.87370874949,2724.87752951254,3116.52555802924,2675.27820956487,3608.05746377862,3823.5728950052,3288.50791566477,3082.87479817038,2842.57512856431,3090.56349571694,4718.18652004743,3540.38363777014,3196.79936299201,3838.5464129464,4001.47585109786,3736.3442903892,4195.24525571314,5199.68511305534,4054.46755303341,2955.21362079657,3258.83288749607,2634.71145773488,3714.49805785155,3289.05082823374,3414.60461129071,4163.36052327465,4150.31040065654,3592.01219183421,3329.32915062289,3027.46929434539,4158.25745083192,4145.76345454363,3008.32592302213,3036.78753583155,3537.37273505344,4399.47772856435,3727.95210606785,4493.50086622739
"FBgn0039756",885.356365541643,1348.22262109989,1492.81072076156,1771.79569734629,1403.94489620353,1203.89685828264,1649.99152652087,1316.95525795878,1490.80111296967,1692.00535779,1152.93823929403,855.127081220965,1234.80608095235,1356.65477185181,1630.26020338195,1792.56610453972,1118.27740578529,1238.17122502817,1811.46861094445,2265.59295580464,1839.45278599404,1011.26946609935,1667.1335746774,2348.20866219575,1407.86581659198,1471.48210000543,2230.90220250631,1336.11092845343,1525.57247558275,1751.82104298116,1979.32527969942,1109.77638354096,1626.49929035132,1901.73564262291,2101.06865263347,1846.25864091687,1439.12347970919,2029.64009388312,1790.31145352796,3251.24185417694,2927.24995117511
"FBgn0039757",22496.292471931,22883.8456464829,21430.4462124713,23407.261988643,21579.0377394299,28341.5232495994,19614.3123014383,22719.6207517271,22589.3588345795,22331.5971872553,21725.8107721144,21721.7262083363,21692.4913100637,19390.298986543,21941.9599041365,20532.8450923403,25131.9445074981,21486.41053645,23871.8073586814,26765.1831782912,25686.833948015,20631.9628399266,21136.9138903134,22157.752405975,21952.4158658471,24128.3294614404,20950.452653861,20401.2833905557,23036.2685125018,21942.242868434,20089.4339693685,23422.0592704161,24134.6207830918,24919.8939879829,23101.0898558583,24369.9087081863,22810.2297363106,23755.2645186048,22814.9447255173,31349.8690174033,30178.9138495738
"FBgn0039758",104.594606430337,90.3606935695278,85.0984133401166,71.332034568487,75.7486898912474,49.9470799573627,43.6076432946511,54.2779824321407,80.4750938175259,52.3997663251647,82.0537018524436,74.9172661895714,94.9168467398715,83.2696507746627,55.7451151191314,58.9615316048983,58.5942453421503,86.5590826007532,63.1730650035248,88.2847457474479,64.6198524434865,94.8358552238013,72.5349344771922,56.625110456492,64.4729392010419,71.5856156759399,62.3094879503008,58.7497143757005,69.5134732568219,46.760848152492,71.7619580642505,67.4050731868699,76.1721430743043,93.0419050960672,76.1808793558182,51.1380139317948,67.0119962158738,86.5385007062253,84.4180228359212,63.6479627865243,84.0292927160855
"FBgn0039759",71.8427599723529,498.010640695693,413.188681639361,219.748687138403,221.020149956653,125.728856444396,60.8478743646294,73.3228885486813,79.4691551448068,77.7544919663735,86.2401152122622,105.954419325251,96.6909934079064,105.047867131113,244.595913277822,161.97478222495,132.148723537616,140.188079429481,168.207799587699,196.060928867709,121.272873763804,70.4226647701495,878.608641812441,961.471263261252,197.13841024934,194.871953784503,456.194465350417,246.57077094044,353.773926396325,304.51576723696,147.438204750187,120.36620211941,283.778572237604,168.702355393968,121.889406969309,219.099939000879,308.09173869981,185.567094297885,206.499471244792,174.057694150903,285.148583479176
"FBgn0039760",2396.16734731318,2075.21547390927,1511.2657983534,1323.09418957677,1871.92652827137,2355.26316695495,1926.84935487993,1729.27747538189,1770.45206398557,1601.57350300302,1543.94924710108,1661.02281608878,1853.98326809655,1724.32230681071,1402.72912126304,1794.59926080196,1692.99968456681,1384.00446201857,1435.47470598371,1144.26202929809,1560.61369668311,1902.35091765764,1784.12540447932,1751.91158065392,1645.91974594967,1869.17996487177,1348.55534635294,1624.51861720687,1742.80207951032,1622.94358343893,1701.41078755969,1629.75837669682,1586.17286166492,1493.78267412477,1569.32611472986,1358.68412877406,1687.55819738755,1308.78330449518,1381.20872747696,926.142805444731,1082.73809958759
"FBgn0039761",1316.41292537576,951.867760669912,850.984133401166,714.470862371458,940.113877280413,1244.37121617912,923.873559102957,984.621646225149,1054.22372900959,906.008862912526,857.37745609084,820.879188105733,1094.64849417758,1012.04652479975,969.28240982653,1163.64310075414,1401.27514392717,804.434952430913,952.162702643489,999.796081711358,1304.78989728355,1032.86574996219,1066.96548779354,985.739167742605,831.948888536521,1358.13820851853,638.672251490584,715.678338758533,1073.73489941341,1004.78798103282,959.000712313166,918.394122171102,934.975716951264,942.688313171142,987.304196451404,1106.07997374891,965.953408867839,791.336599241462,1014.96438225034,715.714846844385,969.780689706955
"FBgn0039764",196.511078747906,156.077561620093,179.424365476149,177.179569734629,153.572686354858,203.232946033407,178.487098136246,194.258042388714,160.950187635052,165.65087418923,216.856212038601,177.660945535269,180.075886805551,155.009657595911,213.87921719177,183.661782355488,189.496282808656,167.473007640588,146.13528289972,161.664274680392,187.66313312355,158.685737948737,166.128398318731,161.786029875691,157.462755356391,182.941017838513,175.801769574063,174.46884875208,173.783683142055,151.687629372718,207.457296949379,201.011557539415,165.786429044074,174.836986499203,187.404963215313,190.004172453479,169.164429471779,177.537748871534,172.082892703993,183.150260263264,147.395644600347
"FBgn0039765",220.810835797379,199.204256278277,185.57605800676,157.620786062624,206.493003950113,257.485808745715,187.614279290941,224.729892175179,205.211489234691,204.528120172417,217.693494710565,218.330318609608,195.156133483848,206.252519611088,149.032858787882,170.785126027981,183.262852453108,175.940743981966,165.92443579239,138.733171888847,154.910605172742,193.427585902011,194.206437471192,174.497789365924,201.477935003256,180.952528514182,176.914439001747,168.237818439506,157.646626850292,177.919324677774,195.71443108432,213.048177751357,185.202857670857,208.577457577997,170.645169757033,166.639390226021,194.498232919243,174.861300396084,142.861269414636,180.552384231161,157.038350321865
"FBgn0039766",225.036880501635,228.98221211369,201.980571421722,192.136286660279,223.095456529016,263.513904602638,206.88277283974,192.35355177706,201.187734543815,215.515167950274,267.930455028387,227.962538548267,210.236380162145,187.036446355396,194.539075211663,209.415095010501,226.896864941944,196.639655038668,194.847043866293,170.83671579701,194.74476078859,202.817274538031,243.343005988,179.120247362373,180.400243341377,213.762602365654,185.815794423219,232.32841594027,170.059747074725,203.010511491307,215.285874192752,216.659163814939,210.593572028959,152.343339113341,188.928580802429,183.832343185848,222.28369476485,188.243542773335,185.719650239027,193.541764391676,206.629408318243
"FBgn0039767",1114.61929074753,1096.65023559381,1061.16696153037,991.745383839287,1126.89146879308,744.900416605496,1100.33239476038,1318.85974857044,1132.68694548168,1233.92998120549,1191.45324220436,1108.77553960566,1147.87289421863,1065.85152991568,1126.27885648857,1168.3871320327,994.855484745446,1027.4186760872,1001.63558487516,1075.46872092346,1015.32836647506,1115.49500995917,1041.22728523711,1071.2546406769,1362.61077272971,1091.68063905808,1119.34544425005,1307.62621845309,1165.59198907421,1166.74018682925,1144.27704040632,1209.68033130008,1170.96000333832,1087.87458266171,1086.33933961397,1219.37712530469,1127.76286314519,1163.36293732905,991.587083618859,1087.21111943512,1016.61668892576
"FBgn0039768",38.0344023383045,125.272779721391,135.337235673438,130.008385584501,66.4098103156142,202.371789482418,148.063160953932,440.889576597915,431.547690596483,384.546672224999,517.440691273573,295.388078118882,384.102753629573,374.072892710792,855.516868767078,487.957502937089,848.993214425625,838.305897796425,1397.41864272857,1605.17719540814,1797.84822346193,243.192935672916,325.237286849346,255.39080430377,64.4729392010419,205.808645068327,242.5619352351,293.748571878502,680.238988298899,496.121193813025,459.276531611203,424.892693481519,908.091431160333,1027.5507101269,834.942437739768,987.933527768552,1000.27662644182,1694.19188496002,1546.79792611665,858.598028610052,993.198689316355
"FBgn0039769",89.8034499654411,377.871991290753,481.882581564515,475.163391561051,211.68127038102,550.279036081979,394.497052130681,955.102041744511,807.768754193416,732.751571030932,701.642879105589,406.693730743388,610.306453804033,704.589352708684,1283.27530315062,772.599379650391,1108.30391721642,1115.85947787493,1707.19499762538,1945.70407186259,1180.86141314536,487.324840209435,808.413543931288,718.792218447715,243.013386219312,484.19715047476,657.587631761211,522.51639906873,1175.52248525376,995.663913100622,884.629228501125,515.167345071077,1106.73643172666,1488.67048153707,1093.95742754955,1047.00675075873,1041.13759974419,2109.93354814663,1639.00838182973,626.088123736831,803.099633663572
"FBgn0039770",417.321914545285,368.630556721142,395.758886135964,409.583940425506,395.345902035141,403.882422413847,336.691571484283,363.757706825925,389.298266342282,359.19194658379,360.868831616359,387.429290866069,370.796653619311,307.457172091062,352.673177284301,340.892533301883,341.591983484025,296.370771948231,291.509444534337,313.009553104588,264.675833980856,369.953732259185,345.125897915673,358.240494724745,430.232882745414,404.657577501494,429.490399086002,331.134753753948,373.634918755417,388.91339560975,352.285975951775,427.300017523907,359.950715311908,294.46229305129,341.290339514066,349.590043516493,335.877200545416,309.575873660414,303.904882209316,296.157867659746,311.321641866153
"FBgn0039771",5.28255588032006,13.3487388227711,12.3033850612217,1.1505166865885,5.18826643090736,6.02809585692309,4.05652495764196,7.61796244661624,6.03563203631444,7.60641769236262,10.0473920635645,7.49172661895714,7.98366000615741,5.1242862015177,7.96358787416163,18.9761251142201,8.72680249776707,10.3494555283509,9.89457644633521,3.43966541873174,5.31122074877972,8.45071977241794,2.33983659603846,6.93368699467249,11.1587779386419,6.95971263516083,3.33800828305183,8.90147187510613,4.96524808977299,9.12406793219356,5.21905149558186,13.2402822331352,1.4935714328295,5.112192587696,6.09447034846546,5.29013937225463,8.98941412651965,8.92149491816756,9.09117169002228,6.49469008025758,4.13258816636486
"FBgn0039773",1047.00257547944,1097.6770616571,1136.01255398613,973.337116853871,1165.28464038179,773.318582788133,1105.40305095743,1105.55680006518,1100.49690795467,1019.25997077659,1064.18627606588,1155.8663926391,1007.71530744387,903.155443017495,825.937828091621,1038.26513124947,893.87391298557,901.343490560017,1013.05240385171,831.252476193503,777.208636238098,1139.90820041282,1125.4614026945,1087.43324366447,1375.62934699146,916.693578516898,1049.24727030596,1254.21738720245,883.814159979592,785.81035066017,1007.2769386473,1068.85187482036,1073.87786020441,874.184932496016,1016.25293060662,846.422299560741,1008.4488211023,967.090049129363,887.038609183603,932.637495524988,778.304104665383
"FBgn0039774",345.479154572932,379.925643417333,393.708321959093,409.583940425506,394.308248748959,344.462620395605,368.129639906008,550.397786768023,496.933704323223,492.726834960823,532.51177936892,505.156423449682,424.02105366036,538.050051159359,645.050617807092,541.497284509353,537.32169664823,591.800684302976,627.925043709735,838.131807030967,1001.16511114498,438.498459302131,549.861600069038,448.378425655488,415.354512160558,453.37556594762,473.99717619336,446.853888130328,559.831722121904,611.312551456968,554.524221405572,475.446498371671,606.390001728775,751.492310391312,627.730445891942,684.191358811599,592.48411288425,850.218465701368,790.282567625508,654.664760089964,617.133166177153
"FBgn0039776",795.552915576202,837.890067644712,845.85772295899,768.545146641118,908.984278694969,812.931784133628,1016.15950188931,1152.21682005071,1550.15149466009,1338.72951385582,899.241589689025,873.321274438433,773.527947263252,830.134364645868,989.760207217231,918.308911777439,925.041064763309,963.440223730123,1004.68006993558,1116.74470594824,1175.55019239658,856.339603605018,890.307824792634,791.595931891776,911.920130430121,1121.50797892306,946.881682959036,884.80630438555,1200.34872570262,1082.34255845646,956.391186565375,967.74426504006,921.533574055799,946.778067241299,1072.62678132992,1065.52223856162,897.306973719871,921.590425046709,951.326180420189,1131.37501198087,1129.5740988064
"FBgn0039777",9653.34261569689,5953.53751495593,5865.63882793743,5361.40775950241,5317.97309168004,4913.75927994331,5105.13665919241,6347.66720864298,6309.24735529403,5885.67697884592,4824.4227558549,6358.33540617491,6444.58777163707,8417.92115754321,5078.49375289393,5852.77916022875,7857.86230620369,6776.0707922894,5651.32539338761,5722.45670163003,10228.5259586916,8920.20420421894,3850.20111878128,4573.92218748562,5249.58508802329,5990.32408954914,3785.30139298078,3737.72804035707,4796.42965472071,5814.31228979034,4985.49894115457,6137.47264606874,4782.41572792005,6478.17044712837,5344.85049560421,6315.98556552434,6065.40287700262,6146.01784912563,5100.1473181025,2856.36469729728,3427.29311930526
"FBgn0039778",7846.70850462742,5274.80548712118,4977.7445393526,4828.71853361193,4959.98270794743,4591.68672987342,4583.87320213542,5463.03131952967,5447.15791277379,5055.73229285702,4011.42128137814,5156.44840716222,5286.06999741022,7249.58390359717,4209.32501919972,5037.48349907137,6550.08861760974,5611.28661555318,5360.57707011838,5271.86053177618,9901.88588264165,7070.43554292301,3462.95816213692,4049.27320488873,4708.38435799916,5337.10534650619,3340.2336219072,3052.31470597389,4128.60378664624,5080.96532974029,4507.95572930883,5201.02359357973,4071.4757258932,5706.22936638627,4957.85162847665,5931.12792619282,5182.8058536716,5509.91526146028,4705.98008839939,2596.57709408698,3453.46617769224
"FBgn0039779",10.5651117606401,9.2414345696108,16.4045134149622,17.2577502988275,13.4894927203591,12.9173482648352,10.1413123941049,11.4269436699244,7.04157070903352,22.8192530770879,15.0710880953468,13.9132065780633,10.6448800082099,8.96750085265598,9.10124328475615,14.2320938356651,11.2201746399862,15.9946130892696,12.939061506746,11.4655513957725,27.4413072020285,16.9014395448359,11.6991829801923,10.4005304920087,17.9780311233674,16.9021592568192,14.4647025598913,15.1325021876804,12.4131202244325,18.2481358643871,14.3523916128501,13.2402822331352,11.948571462636,13.2917007280096,18.2834110453964,16.7521080121397,24.5165839814172,20.5194383117854,24.6760374443462,20.7830082568242,19.285411443036
"FBgn0039780",49.6560252750086,37.9925643417333,53.3146685986272,49.4722175233055,37.355518302533,32.7239489375825,41.5793808158301,30.471849786465,33.1959761997294,31.2708282908241,37.677720238367,33.1776464553816,35.4829333606996,29.4646456587268,26.1660744436739,30.4973439335681,27.4270935644108,28.2257878045934,37.2949419900327,12.6121065353497,37.178545241458,36.6197856804777,29.2479574504807,36.9796639715866,39.6756548929488,52.6949670947891,20.028049698311,29.3748571878502,24.8262404488649,31.9342377626775,43.0571748385503,24.0732404238821,22.4035714924424,31.6955940437152,31.9959693294437,39.6760452919097,32.6887786418896,33.9016806890367,27.2735150700668,20.7830082568242,27.5505877757658
"FBgn0039782",937.125413168779,878.963110176316,1106.27937342152,971.036083480694,806.256603363003,674.285579424397,711.920130066164,669.428449996402,784.632164720878,670.209914449284,701.642879105589,747.032168576012,852.477473990808,754.551143173482,729.237118191087,779.376567191184,743.024898381311,647.311400318676,656.086530518535,541.17402588046,613.445996484057,859.156510195824,768.636321798634,661.011493492111,727.180362334828,916.693578516898,736.587161126771,676.511862508066,624.379947288953,880.472555456678,745.01960099431,705.345944419745,515.282144326176,687.078683786342,661.250032808502,693.889947660732,701.174301868533,618.259597829012,674.045443874509,496.194322131679,505.553285685302
"FBgn0039783",1781.27784284393,1736.36287302354,2011.60345750974,1822.41843155618,1667.50883089362,1247.81584238308,1533.36643398866,1344.57037182777,1595.41873493245,1309.14900060774,1416.6822809626,1394.53139778588,1728.01885466607,1606.4637241758,1574.51508826281,1446.25182120521,1587.0313685225,1356.71953380746,1341.85679037608,1102.98604427331,1149.87929211081,1765.26146357175,1592.25880360417,1480.34217336258,1442.58201462331,1860.23176291227,1449.80826427218,1298.72474657798,1156.90280491711,1520.29781920175,1555.27734568339,1375.78569022486,1055.95500301045,1356.77591277452,1244.79556867407,1433.627769881,1299.37895101511,1254.36218549436,1260.42601788095,969.007759974431,1034.52457098
"FBgn0039784",52.8255588032006,52.3681292277945,63.5674894829786,48.321700836717,57.0709307399809,58.5586454672529,55.777218167577,53.3257371263137,59.3503816904254,47.328821196923,57.772504365496,36.3883864349347,47.014886702927,44.8375042632799,54.6074597085369,50.1511878018675,47.3740707021641,44.2204008938631,44.1450333759571,49.3018710018216,52.2270040296672,44.1315365892937,45.6268136227499,36.9796639715866,63.8530070933395,55.6777010812866,47.8447853904096,57.8595671881899,47.1698568528434,67.2900009999275,61.3238550730868,45.739156805376,56.7557144475208,54.1892414295776,47.2321452006073,51.5788588794826,47.39872903074,53.5289695090053,36.3646867600891,44.1638925457515,30.3056465533423
"FBgn0039787",1942.92405278172,1917.0842601626,2178.72443792467,1962.78146731998,1753.63405364669,1622.4189420633,2007.97985403277,1838.78568555199,2233.18385343634,1889.77221779142,1659.49425583207,1795.87389523001,1973.73816818892,1875.48874975548,2155.85700307661,1808.15363588355,1730.4002667001,1656.85374412964,1523.00365147052,1636.13418417673,1571.23613818067,2111.74097424088,1992.37086152675,1827.0265230962,1867.2355083994,2584.041876969,1949.39683730227,1813.22982095912,1894.2421462484,2179.51172730274,1976.71575395163,1777.80880530369,1459.21928987442,1828.12006936009,1723.21149102861,1778.80936392062,1611.55678704516,1599.62403882744,1561.08405305811,1518.45854076422,1569.00597382986
"FBgn0039788",1127.2974248603,985.753020758485,934.031982564412,836.425631149839,1042.84155261238,1024.77629567692,1067.88019509925,1065.56249722045,842.976607738584,857.834884194229,969.573334133977,958.941007226514,831.187713974388,721.243282863617,739.476016886437,884.422974073474,774.19205015905,881.585439096802,853.216938180136,564.105128672005,639.116896769826,984.978337918491,1052.92646821731,930.269671785225,1198.9486962963,772.528102502852,866.769484165792,1060.16530032514,659.136683917364,678.602552456896,802.429167445711,1013.48342184544,915.559288324481,690.14599933896,764.856028732415,659.063196793389,799.240637794202,713.719593453405,707.812653008878,735.198917085158,516.573520795608
"FBgn0039789",659.262973863944,630.471202860114,688.989563428413,777.749280133826,693.152395169223,514.97161749143,742.344067248479,782.745641389819,797.709367466226,624.571408295109,705.829292465408,834.792394683796,947.39432073068,554.703981314291,608.645644668068,661.453503981388,832.7862955012,556.048019750491,694.903715038773,870.23535093913,663.902593597464,724.883962700739,661.003838380865,863.244030836725,753.837442966028,845.107962840958,776.643260523393,956.908226573909,810.57675065544,840.554758253331,835.048239293097,954.503982806925,931.988574085605,580.745077962265,735.907294577204,751.640635807845,917.737460371052,769.032861946044,698.072111912425,740.394669149364,816.874927551455
"FBgn0039790",986.781438443788,868.694849543415,967.866291482771,1033.16398455647,958.791636431679,908.520161293408,1064.83780138101,1020.80696784658,1020.02181413714,968.550519494174,1076.74551614533,963.221993865918,958.03920073889,1108.1268910782,1056.88187644231,976.592724628258,993.608798674336,887.230596657721,939.223641136742,1144.26202929809,1109.15993303683,988.734213372899,864.569622236211,847.065427849156,1021.64811349343,1148.35258480154,1006.96583205397,981.832347824207,1029.04766660545,1045.84628672769,1128.61988591958,885.895247598861,1049.98071727914,1022.4385175392,1078.72125167839,1157.65883262839,1063.20252532746,1057.19714780286,1057.17339366831,1032.65572276095,1046.9223354791
"FBgn0039792",5260.36914562272,5240.92022703261,5480.13276268582,4508.87489474033,5781.80411060316,4820.75437243649,6316.00935904853,5466.84030075298,4749.03647390675,4868.95248063345,5546.99770175958,5345.88206595585,4984.46506384428,4368.45398679384,4558.58523025224,5236.0550940166,4119.05077894606,4448.38415800393,5461.80619837704,3470.62240750032,3698.38004806694,5641.32493252078,5940.84511734165,5052.34659011802,6576.23979850627,4092.31102947457,4960.28030861502,6515.87741257769,4028.05751282834,3771.66158147051,4733.67970649274,5249.17007442749,5158.79572899308,3851.52589557017,4488.57741164481,3725.58065291032,4635.26881141995,4068.20168268441,4315.70907513486,4168.29209350931,3080.15571333061
"FBgn0039795",21.1302235212803,30.8047818987027,26.6573342993136,34.515500597655,32.1672518716256,18.9454441217583,22.3108872670308,25.7106232573298,18.1068961089433,15.2128353847252,25.1184801589113,24.6156731765735,15.0802466782973,16.6539301549325,30.716696086052,16.265250097903,14.960232853315,15.0537534957832,20.5502741577731,20.6379925123904,18.589272620729,18.7793772720399,22.2284476623654,12.7117594902329,30.9966053851163,20.8791379054825,35.6054216858862,10.6817662501274,31.0328005610812,15.9671188813387,16.961917360641,26.4805644662703,13.4421428954655,19.4263318332448,25.9014989809782,23.3647822274579,20.430486651181,24.9801857708692,15.5848657543239,28.5766363531333,37.1932934972838
"FBgn0039796",1406.2163753412,1276.34479666958,1458.9764118432,1147.06513652873,1462.05348022969,1536.3032869644,1526.26751531279,1403.60958078904,1177.95418575404,1152.79485915362,1259.27313863342,1396.67189110558,1209.96802759986,1133.74832208579,1129.69182272036,1238.19216370286,1006.07565938543,1049.05844673739,1206.37720518779,864.502575241243,924.152410287671,1446.01204994707,1504.51493125273,1357.8470364567,1632.90117168793,1022.08351270648,1298.48522210716,1544.40537033091,1005.46273817903,979.696794219283,1032.06743325131,1274.67808044456,1265.05500360658,1029.59558716197,1052.81975269741,848.185679351492,1055.84755013304,969.766497604814,994.18456124458,1007.97590045598,834.782809605702
