gene_id,hours,time_point,mean_log2_cpm,ctrl_expr,log2fc
FBgn0013278,2,3,6.097863786041494,4.511403149391773,1.5864606366497211
FBgn0013278,3,4,5.6897118424408015,4.511403149391773,1.1783086930490283
FBgn0013278,4,5,5.814909274087386,4.511403149391773,1.3035061246956126
FBgn0013278,5,6,5.084854135883347,4.511403149391773,0.573450986491574
FBgn0013278,6,7,6.063722027212666,4.511403149391773,1.552318877820893
FBgn0013278,8,8,4.899316972120069,4.511403149391773,0.38791382272829544
FBgn0013278,10,9,5.122463838411887,4.511403149391773,0.611060689020114
FBgn0013278,12,10,4.646532225904522,4.511403149391773,0.13512907651274908
FBgn0013278,14,11,4.698854354440929,4.511403149391773,0.1874512050491557
FBgn0013278,16,12,4.898534629718451,4.511403149391773,0.3871314803266781
FBgn0013278,20,13,4.587330164782319,4.511403149391773,0.0759270153905458
FBgn0013278,24,14,4.403526971735234,4.511403149391773,-0.10787617765653934
FBgn0013278,30,15,4.7283178824761265,4.511403149391773,0.21691473308435327
FBgn0013278,36,16,5.020260488481309,4.511403149391773,0.5088573390895359
FBgn0013278,42,17,4.192898716374846,4.511403149391773,-0.3185044330169271
FBgn0013278,48,18,4.836927422081111,4.511403149391773,0.3255242726893375
FBgn0013278,72,19,4.644543966973005,4.511403149391773,0.13314081758123208
FBgn0013278,96,20,4.746904911537332,4.511403149391773,0.2355017621455584
FBgn0013278,120,21,4.7269498991306635,4.511403149391773,0.21554674973889032
FBgn0013279,1,2,7.031864955248589,4.504794572115714,2.527070383132875
FBgn0013279,2,3,6.0759958823064295,4.504794572115714,1.5712013101907152
FBgn0013279,3,4,5.671239120434068,4.504794572115714,1.1664445483183536
FBgn0013279,4,5,5.794285710570358,4.504794572115714,1.2894911384546432
FBgn0013279,5,6,5.0957754946989,4.504794572115714,0.5909809225831859
FBgn0013279,6,7,6.053626365782117,4.504794572115714,1.5488317936664027
FBgn0013279,8,8,4.88526497900328,4.504794572115714,0.3804704068875653
FBgn0013279,10,9,5.120613209641421,4.504794572115714,0.6158186375257069
FBgn0013279,12,10,4.664308565294572,4.504794572115714,0.15951399317885784
FBgn0013279,14,11,4.686943742833101,4.504794572115714,0.1821491707173868
FBgn0013279,16,12,4.877973550942016,4.504794572115714,0.373178978826302
FBgn0013279,20,13,4.5684359421568645,4.504794572115714,0.06364137004115022
FBgn0013279,24,14,4.389506058132085,4.504794572115714,-0.11528851398362949
FBgn0013279,30,15,4.715742223109127,4.504794572115714,0.21094765099341295
FBgn0013279,36,16,5.018012870589702,4.504794572115714,0.5132182984739879
FBgn0013279,42,17,4.196621082027005,4.504794572115714,-0.3081734900887092
FBgn0013279,48,18,4.838080449584497,4.504794572115714,0.333285877468783
FBgn0013279,72,19,4.666699541055257,4.504794572115714,0.16190496893954265
FBgn0013279,96,20,4.729776196041209,4.504794572115714,0.22498162392549492
FBgn0013279,120,21,4.718873824839629,4.504794572115714,0.2140792527239146
FBgn0013680,1,2,6.016789044407201,5.7397817058070055,0.2770073386001952
FBgn0013680,2,3,5.787982847224924,5.7397817058070055,0.04820114141791887
FBgn0013680,3,4,6.250088486971467,5.7397817058070055,0.510306781164461
FBgn0013680,4,5,6.256162864993273,5.7397817058070055,0.5163811591862677
FBgn0013680,5,6,6.683977328409963,5.7397817058070055,0.9441956226029573
FBgn0013680,6,7,6.3561822572670135,5.7397817058070055,0.6164005514600079
FBgn0013680,8,8,6.669548578883271,5.7397817058070055,0.9297668730762654
FBgn0013680,10,9,6.050988415218553,5.7397817058070055,0.3112067094115476
FBgn0013680,12,10,6.145549299917896,5.7397817058070055,0.40576759411089025
FBgn0013680,14,11,5.957417910590464,5.7397817058070055,0.21763620478345835
FBgn0013680,16,12,5.938496418735022,5.7397817058070055,0.1987147129280169
FBgn0013680,20,13,6.459053099540313,5.7397817058070055,0.7192713937333073
FBgn0013680,24,14,6.875027472187654,5.7397817058070055,1.1352457663806481
FBgn0013680,30,15,6.691294668704363,5.7397817058070055,0.9515129628973575
FBgn0013680,36,16,6.800196657100402,5.7397817058070055,1.0604149512933967
FBgn0013680,42,17,5.613769222911302,5.7397817058070055,-0.12601248289570322
FBgn0013680,48,18,5.842260863768214,5.7397817058070055,0.10247915796120832
FBgn0013680,72,19,6.105106760842162,5.7397817058070055,0.36532505503515633
FBgn0013680,96,20,5.77432358976869,5.7397817058070055,0.03454188396168423
FBgn0013680,120,21,6.0385249341320675,5.7397817058070055,0.29874322832506195
FBgn0013683,1,2,3.357106783267484,3.2467642527222482,0.1103425305452359
FBgn0013683,2,3,2.881952411304523,3.2467642527222482,-0.36481184141772527
FBgn0013683,3,4,3.4396468431921483,3.2467642527222482,0.19288259046990008
FBgn0013683,4,5,3.5988627482102777,3.2467642527222482,0.3520984954880295
FBgn0013683,5,6,3.6201402543152383,3.2467642527222482,0.3733760015929901
FBgn0013683,6,7,3.7593516443756854,3.2467642527222482,0.5125873916534371
FBgn0013683,8,8,3.7887019280363106,3.2467642527222482,0.5419376753140623
FBgn0013683,10,9,3.3157363598730942,3.2467642527222482,0.06897210715084601
FBgn0013683,12,10,3.5266316512826528,3.2467642527222482,0.27986739856040455
FBgn0013683,14,11,3.6408760659611907,3.2467642527222482,0.3941118132389425
FBgn0013683,16,12,3.4467307384339754,3.2467642527222482,0.19996648571172715
FBgn0013683,20,13,3.896559039426211,3.2467642527222482,0.6497947867039628
FBgn0013683,24,14,4.356776598457929,3.2467642527222482,1.1100123457356812
FBgn0013683,30,15,4.028301285135937,3.2467642527222482,0.7815370324136888
FBgn0013683,36,16,4.305118762826524,3.2467642527222482,1.0583545101042757
FBgn0013683,42,17,3.1380838642172773,3.2467642527222482,-0.10868038850497097
FBgn0013683,48,18,3.4708414917096153,3.2467642527222482,0.2240772389873671
FBgn0013683,72,19,3.6601731035350973,3.2467642527222482,0.41340885081284906
FBgn0013683,96,20,2.9302230252473,3.2467642527222482,-0.3165412274749482
FBgn0013683,120,21,3.565737841014493,3.2467642527222482,0.31897358829224487
FBgn0014018,1,2,9.23055252619385,6.531802396223878,2.698750129969973
FBgn0014018,2,3,8.955085246189583,6.531802396223878,2.4232828499657053
FBgn0014018,3,4,8.07700875279807,6.531802396223878,1.5452063565741927
FBgn0014018,4,5,7.5812941421004005,6.531802396223878,1.049491745876523
FBgn0014018,5,6,7.278944425484506,6.531802396223878,0.7471420292606288
FBgn0014018,6,7,7.437454794904716,6.531802396223878,0.9056523986808385
FBgn0014018,8,8,7.502414562321207,6.531802396223878,0.9706121660973297
FBgn0014018,10,9,7.4703178153766,6.531802396223878,0.9385154191527221
FBgn0014018,12,10,7.533746263156134,6.531802396223878,1.0019438669322565
FBgn0014018,14,11,7.0801691293474445,6.531802396223878,0.5483667331235669
FBgn0014018,16,12,7.1005049103780085,6.531802396223878,0.5687025141541309
FBgn0014018,20,13,7.518570373502879,6.531802396223878,0.9867679772790012
FBgn0014018,24,14,7.082098336762547,6.531802396223878,0.5502959405386694
FBgn0014018,30,15,7.560692142423023,6.531802396223878,1.0288897461991455
FBgn0014018,36,16,7.407514553764161,6.531802396223878,0.8757121575402831
FBgn0014018,42,17,7.41570505756104,6.531802396223878,0.8839026613371628
FBgn0014018,48,18,7.526286662379676,6.531802396223878,0.9944842661557987
FBgn0014018,72,19,7.530449437839063,6.531802396223878,0.9986470416151851
FBgn0014018,96,20,7.882500670560065,6.531802396223878,1.350698274336187
FBgn0014018,120,21,7.529623775591445,6.531802396223878,0.9978213793675677
FBgn0014031,1,2,6.622028566157075,6.740954864000015,-0.11892629784293973
FBgn0014031,2,3,6.235644087089485,6.740954864000015,-0.5053107769105303
FBgn0014031,3,4,5.548928458257279,6.740954864000015,-1.1920264057427357
FBgn0014031,4,5,5.708044047624295,6.740954864000015,-1.0329108163757201
FBgn0014031,5,6,5.883470466138023,6.740954864000015,-0.8574843978619917
FBgn0014031,6,7,5.666224807062329,6.740954864000015,-1.0747300569376863
FBgn0014031,8,8,5.836069393823479,6.740954864000015,-0.9048854701765361
FBgn0014031,10,9,6.429837990381785,6.740954864000015,-0.31111687361823037
FBgn0014031,12,10,6.632891419656623,6.740954864000015,-0.10806344434339188
FBgn0014031,14,11,6.664166929896348,6.740954864000015,-0.0767879341036668
FBgn0014031,16,12,6.923381037858399,6.740954864000015,0.1824261738583841
FBgn0014031,20,13,6.972704976091447,6.740954864000015,0.23175011209143204
FBgn0014031,24,14,7.022601567663334,6.740954864000015,0.281646703663319
FBgn0014031,30,15,7.013892574034663,6.740954864000015,0.27293771003464773
FBgn0014031,36,16,7.027409383424677,6.740954864000015,0.2864545194246624
FBgn0014031,42,17,7.097017963931361,6.740954864000015,0.35606309993134566
FBgn0014031,48,18,7.325571709008454,6.740954864000015,0.5846168450084388
FBgn0014031,72,19,7.565337122241672,6.740954864000015,0.8243822582416573
FBgn0014031,96,20,7.869579034339969,6.740954864000015,1.128624170339954
FBgn0014031,120,21,7.778549375121552,6.740954864000015,1.0375945111215374
FBgn0014396,1,2,6.117920036956271,7.001354484458391,-0.8834344475021201
FBgn0014396,2,3,5.887978633572997,7.001354484458391,-1.1133758508853937
FBgn0014396,3,4,5.4606672834548,7.001354484458391,-1.5406872010035908
FBgn0014396,4,5,5.949409677962288,7.001354484458391,-1.0519448064961026
FBgn0014396,5,6,6.115018858506559,7.001354484458391,-0.8863356259518316
FBgn0014396,6,7,6.927828570241082,7.001354484458391,-0.07352591421730903
FBgn0014396,8,8,8.226992958153033,7.001354484458391,1.2256384736946426
FBgn0014396,10,9,8.832182202390312,7.001354484458391,1.8308277179319212
FBgn0014396,12,10,9.122526636158966,7.001354484458391,2.1211721517005753
FBgn0014396,14,11,9.56423396023493,7.001354484458391,2.5628794757765387
FBgn0014396,16,12,9.575414849993505,7.001354484458391,2.5740603655351144
FBgn0014396,20,13,8.952486338759329,7.001354484458391,1.9511318543009377
FBgn0014396,24,14,6.461266303080572,7.001354484458391,-0.5400881813778184
FBgn0014396,30,15,6.869369073781851,7.001354484458391,-0.13198541067654013
FBgn0014396,36,16,9.434832443970558,7.001354484458391,2.4334779595121674
FBgn0014396,42,17,9.526019798986237,7.001354484458391,2.524665314527846
FBgn0014396,48,18,7.0862563663179134,7.001354484458391,0.08490188185952263
FBgn0014396,72,19,6.676185827074988,7.001354484458391,-0.3251686573834025
FBgn0014396,96,20,7.121218224221831,7.001354484458391,0.11986373976344034
FBgn0014396,120,21,6.694747278535141,7.001354484458391,-0.30660720592324964
FBgn0014859,1,2,6.33718816390479,3.14527928083075,3.1919088830740394
FBgn0014859,2,3,5.193768783175701,3.14527928083075,2.0484895023449505
FBgn0014859,3,4,4.928346982912435,3.14527928083075,1.7830677020816852
FBgn0014859,4,5,4.012829053805061,3.14527928083075,0.8675497729743107
FBgn0014859,5,6,3.509700987822683,3.14527928083075,0.36442170699193266
FBgn0014859,6,7,3.774502071233692,3.14527928083075,0.6292227904029417
FBgn0014859,8,8,3.5387306103458496,3.14527928083075,0.3934513295150994
FBgn0014859,10,9,3.4877088541731345,3.14527928083075,0.34242957334238433
FBgn0014859,12,10,3.4712419925837787,3.14527928083075,0.3259627117530286
FBgn0014859,14,11,3.151656315636418,3.14527928083075,0.006377034805667758
FBgn0014859,16,12,3.0722202333711692,3.14527928083075,-0.07305904745958092
FBgn0014859,20,13,3.029963442409384,3.14527928083075,-0.11531583842136595
FBgn0014859,24,14,3.37064968571131,3.14527928083075,0.22537040488056004
FBgn0014859,30,15,3.335903021847354,3.14527928083075,0.19062374101660406
FBgn0014859,36,16,3.5686767077531556,3.14527928083075,0.42339742692240545
FBgn0014859,42,17,2.7724674337881687,3.14527928083075,-0.3728118470425814
FBgn0014859,48,18,3.381738328053661,3.14527928083075,0.2364590472229109
FBgn0014859,72,19,3.3633307314625696,3.14527928083075,0.2180514506318194
FBgn0014859,96,20,3.206198691834012,3.14527928083075,0.060919411003261814
FBgn0014859,120,21,3.322799314942941,3.14527928083075,0.17752003411219075
FBgn0014865,1,2,6.890820460885243,2.853295657180215,4.037524803705027
FBgn0014865,2,3,7.4760217330228596,2.853295657180215,4.622726075842644
FBgn0014865,3,4,7.75513440217838,2.853295657180215,4.901838744998166
FBgn0014865,4,5,8.5207105759116,2.853295657180215,5.667414918731385
FBgn0014865,5,6,9.076064391728107,2.853295657180215,6.222768734547891
FBgn0014865,6,7,8.985162527546294,2.853295657180215,6.131866870366078
FBgn0014865,8,8,9.33042997894416,2.853295657180215,6.477134321763945
FBgn0014865,10,9,8.752791856075255,2.853295657180215,5.89949619889504
FBgn0014865,12,10,9.033592066642623,2.853295657180215,6.180296409462407
FBgn0014865,14,11,8.797973134220154,2.853295657180215,5.944677477039939
FBgn0014865,16,12,8.38061875447277,2.853295657180215,5.527323097292555
FBgn0014865,20,13,9.061749227351779,2.853295657180215,6.208453570171564
FBgn0014865,24,14,6.919830428565251,2.853295657180215,4.066534771385037
FBgn0014865,30,15,9.531232391051851,2.853295657180215,6.677936733871636
FBgn0014865,36,16,8.34877936281712,2.853295657180215,5.4954837056369055
FBgn0014865,42,17,8.733219165329654,2.853295657180215,5.879923508149439
FBgn0014865,48,18,8.21359749297531,2.853295657180215,5.360301835795095
FBgn0014865,72,19,8.334306689785617,2.853295657180215,5.481011032605402
FBgn0014865,96,20,7.810294566404618,2.853295657180215,4.956998909224403
FBgn0014865,120,21,7.478758940594872,2.853295657180215,4.625463283414657
FBgn0015316,1,2,3.368245139450564,2.247756605393877,1.1204885340566868
FBgn0015316,2,3,3.97956352577552,2.247756605393877,1.731806920381643
FBgn0015316,3,4,3.757813335351091,2.247756605393877,1.5100567299572139
FBgn0015316,4,5,4.197435251744672,2.247756605393877,1.9496786463507947
FBgn0015316,5,6,4.101660368885677,2.247756605393877,1.8539037634918003
FBgn0015316,6,7,3.667507101865106,2.247756605393877,1.419750496471229
FBgn0015316,8,8,2.8578304374340693,2.247756605393877,0.6100738320401922
FBgn0015316,10,9,2.7444415582872637,2.247756605393877,0.49668495289338654
FBgn0015316,12,10,3.574924203856919,2.247756605393877,1.327167598463042
FBgn0015316,14,11,4.985853499075464,2.247756605393877,2.738096893681587
FBgn0015316,16,12,4.116862115600888,2.247756605393877,1.869105510207011
FBgn0015316,20,13,2.8420660010787175,2.247756605393877,0.5943093956848404
FBgn0015316,24,14,2.3005042266224214,2.247756605393877,0.05274762122854426
FBgn0015316,30,15,2.800680432181881,2.247756605393877,0.5529238267880037
FBgn0015316,36,16,3.557138388416056,2.247756605393877,1.3093817830221788
FBgn0015316,42,17,3.2456090400477144,2.247756605393877,0.9978524346538373
FBgn0015316,48,18,2.7835627264683147,2.247756605393877,0.5358061210744376
FBgn0015316,72,19,2.8492064339708154,2.247756605393877,0.6014498285769383
FBgn0015316,96,20,2.5407097164169308,2.247756605393877,0.29295311102305366
FBgn0015316,120,21,2.6197466158801364,2.247756605393877,0.37199001048625924
FBgn0015570,1,2,4.0512522648181,4.233148847385244,-0.18189658256714392
FBgn0015570,2,3,3.72194497132491,4.233148847385244,-0.5112038760603337
FBgn0015570,3,4,2.2747220106759323,4.233148847385244,-1.9584268367093114
FBgn0015570,4,5,2.4331245954056424,4.233148847385244,-1.8000242519796013
FBgn0015570,5,6,2.5505851759710145,4.233148847385244,-1.6825636714142291
FBgn0015570,6,7,2.4084250041706357,4.233148847385244,-1.824723843214608
FBgn0015570,8,8,3.0816749218890367,4.233148847385244,-1.151473925496207
FBgn0015570,10,9,4.1599315893007365,4.233148847385244,-0.07321725808450719
FBgn0015570,12,10,4.58080313812701,4.233148847385244,0.3476542907417661
FBgn0015570,14,11,4.665117666533681,4.233148847385244,0.43196881914843743
FBgn0015570,16,12,4.6245371581040065,4.233148847385244,0.3913883107187628
FBgn0015570,20,13,4.223424264260924,4.233148847385244,-0.009724583124319786
FBgn0015570,24,14,4.321570701811813,4.233148847385244,0.08842185442656891
FBgn0015570,30,15,4.710374871788929,4.233148847385244,0.4772260244036852
FBgn0015570,36,16,4.674171629740705,4.233148847385244,0.44102278235546155
FBgn0015570,42,17,4.458999433030143,4.233148847385244,0.22585058564489913
FBgn0015570,48,18,4.690925084155511,4.233148847385244,0.45777623677026735
FBgn0015570,72,19,4.665594287925007,4.233148847385244,0.4324454405397633
FBgn0015570,96,20,4.542281149114839,4.233148847385244,0.30913230172959505
FBgn0015570,120,21,4.496906290586142,4.233148847385244,0.2637574432008982
FBgn0015586,1,2,8.264161897930384,8.609221160427598,-0.3450592624972142
FBgn0015586,2,3,8.470555916593417,8.609221160427598,-0.13866524383418088
FBgn0015586,3,4,8.682887418417431,8.609221160427598,0.07366625798983328
FBgn0015586,4,5,8.120825442677896,8.609221160427598,-0.48839571774970203
FBgn0015586,5,6,8.270670762381817,8.609221160427598,-0.3385503980457809
FBgn0015586,6,7,8.069749821068454,8.609221160427598,-0.5394713393591442
FBgn0015586,8,8,7.943238529939206,8.609221160427598,-0.6659826304883918
FBgn0015586,10,9,7.868763311221462,8.609221160427598,-0.7404578492061358
FBgn0015586,12,10,8.106710345349526,8.609221160427598,-0.5025108150780717
FBgn0015586,14,11,7.98363431329309,8.609221160427598,-0.6255868471345085
FBgn0015586,16,12,7.677703872554009,8.609221160427598,-0.9315172878735893
FBgn0015586,20,13,7.729394839036578,8.609221160427598,-0.87982632139102
FBgn0015586,24,14,8.277939804836386,8.609221160427598,-0.3312813555912122
FBgn0015586,30,15,7.913533979941112,8.609221160427598,-0.6956871804864857
FBgn0015586,36,16,7.709106137584504,8.609221160427598,-0.9001150228430941
FBgn0015586,42,17,7.353888671217691,8.609221160427598,-1.2553324892099074
FBgn0015586,48,18,7.656097316645955,8.609221160427598,-0.9531238437816434
FBgn0015586,72,19,7.468963275991435,8.609221160427598,-1.1402578844361635
FBgn0015586,96,20,6.889041894885324,8.609221160427598,-1.7201792655422743
FBgn0015586,120,21,7.113084604009611,8.609221160427598,-1.4961365564179872
FBgn0016075,1,2,5.44479859359055,5.704407264457445,-0.25960867086689543
FBgn0016075,2,3,5.288179345794349,5.704407264457445,-0.41622791866309594
FBgn0016075,3,4,4.803424444825227,5.704407264457445,-0.900982819632218
FBgn0016075,4,5,5.175094660261953,5.704407264457445,-0.5293126041954919
FBgn0016075,5,6,5.194898917187031,5.704407264457445,-0.5095083472704145
FBgn0016075,6,7,5.743299466709715,5.704407264457445,0.03889220225226975
FBgn0016075,8,8,6.2935218332807406,5.704407264457445,0.5891145688232955
FBgn0016075,10,9,6.777860201867348,5.704407264457445,1.073452937409903
FBgn0016075,12,10,6.907934897380008,5.704407264457445,1.2035276329225626
FBgn0016075,14,11,6.47860790829636,5.704407264457445,0.7742006438389151
FBgn0016075,16,12,6.443268735658043,5.704407264457445,0.7388614712005976
FBgn0016075,20,13,6.391813900032034,5.704407264457445,0.6874066355745887
FBgn0016075,24,14,6.4689729496531285,5.704407264457445,0.7645656851956835
FBgn0016075,30,15,6.618308142007787,5.704407264457445,0.9139008775503417
FBgn0016075,36,16,6.322585759664314,5.704407264457445,0.6181784952068687
FBgn0016075,42,17,6.20865606256294,5.704407264457445,0.504248798105495
FBgn0016075,48,18,5.963099981313281,5.704407264457445,0.25869271685583595
FBgn0016075,72,19,5.785104309129444,5.704407264457445,0.08069704467199923
FBgn0016075,96,20,6.29071913146783,5.704407264457445,0.5863118670103846
FBgn0016075,120,21,6.157622246989019,5.704407264457445,0.45321498253157433
FBgn0016076,1,2,6.236951265030512,5.657896567468335,0.5790546975621771
FBgn0016076,2,3,6.059541188750787,5.657896567468335,0.40164462128245226
FBgn0016076,3,4,5.8049939197555736,5.657896567468335,0.14709735228723897
FBgn0016076,4,5,6.120148112394245,5.657896567468335,0.4622515449259108
FBgn0016076,5,6,5.877224632305527,5.657896567468335,0.21932806483719247
FBgn0016076,6,7,6.581806126703717,5.657896567468335,0.9239095592353825
FBgn0016076,8,8,7.146207548869026,5.657896567468335,1.4883109814006916
FBgn0016076,10,9,7.750425361986784,5.657896567468335,2.092528794518449
FBgn0016076,12,10,8.120321472958823,5.657896567468335,2.4624249054904883
FBgn0016076,14,11,8.146013725021128,5.657896567468335,2.488117157552793
FBgn0016076,16,12,7.8010588319333465,5.657896567468335,2.143162264465012
FBgn0016076,20,13,6.435545258489622,5.657896567468335,0.7776486910212874
FBgn0016076,24,14,5.776770112069123,5.657896567468335,0.11887354460078825
FBgn0016076,30,15,6.369572265586154,5.657896567468335,0.7116756981178192
FBgn0016076,36,16,8.174536064036989,5.657896567468335,2.5166394965686543
FBgn0016076,42,17,6.741655195608894,5.657896567468335,1.0837586281405596
FBgn0016076,48,18,6.025561084198966,5.657896567468335,0.36766451673063116
FBgn0016076,72,19,5.933214292619586,5.657896567468335,0.2753177251512513
FBgn0016076,96,20,6.1877747275693284,5.657896567468335,0.5298781601009939
FBgn0016076,120,21,5.812915662653907,5.657896567468335,0.15501909518557255
FBgn0016694,1,2,7.541187885431519,7.376433426418395,0.1647544590131238
FBgn0016694,2,3,7.430839233551,7.376433426418395,0.054405807132604345
FBgn0016694,3,4,7.443022606767428,7.376433426418395,0.06658918034903305
FBgn0016694,4,5,7.3548049692655955,7.376433426418395,-0.021628457152799818
FBgn0016694,5,6,7.217708021394291,7.376433426418395,-0.15872540502410448
FBgn0016694,6,7,7.579582364161743,7.376433426418395,0.20314893774334752
FBgn0016694,8,8,7.9943431133452805,7.376433426418395,0.6179096869268852
FBgn0016694,10,9,8.464765078717456,7.376433426418395,1.0883316522990603
FBgn0016694,12,10,8.83083006636576,7.376433426418395,1.4543966399473645
FBgn0016694,14,11,9.093548030909705,7.376433426418395,1.71711460449131
FBgn0016694,16,12,8.800195521794517,7.376433426418395,1.423762095376122
FBgn0016694,20,13,7.9221346243403445,7.376433426418395,0.5457011979219493
FBgn0016694,24,14,7.477283407176133,7.376433426418395,0.10084998075773743
FBgn0016694,30,15,7.652483374426076,7.376433426418395,0.2760499480076808
FBgn0016694,36,16,9.120147283437012,7.376433426418395,1.7437138570186166
FBgn0016694,42,17,8.382320982766608,7.376433426418395,1.0058875563482124
FBgn0016694,48,18,7.621287184673809,7.376433426418395,0.244853758255414
FBgn0016694,72,19,7.62441403615743,7.376433426418395,0.24798060973903446
FBgn0016694,96,20,7.571664759121804,7.376433426418395,0.19523133270340853
FBgn0016694,120,21,7.6434750277456995,7.376433426418395,0.26704160132730426
FBgn0019928,1,2,2.819729552014417,5.073782247793446,-2.254052695779029
FBgn0019928,2,3,3.8289105143187028,5.073782247793446,-1.244871733474743
FBgn0019928,3,4,4.114028496305197,5.073782247793446,-0.9597537514882486
FBgn0019928,4,5,4.637060510882831,5.073782247793446,-0.43672173691061467
FBgn0019928,5,6,4.312415374264425,5.073782247793446,-0.7613668735290204
FBgn0019928,6,7,3.824168867271257,5.073782247793446,-1.249613380522189
FBgn0019928,8,8,4.312132013930356,5.073782247793446,-0.7616502338630902
FBgn0019928,10,9,4.787812676584101,5.073782247793446,-0.2859695712093444
FBgn0019928,12,10,5.210998286190248,5.073782247793446,0.13721603839680263
FBgn0019928,14,11,5.383532209216661,5.073782247793446,0.30974996142321487
FBgn0019928,16,12,5.296940520331956,5.073782247793446,0.22315827253851062
FBgn0019928,20,13,4.5487481417491225,5.073782247793446,-0.5250341060443233
FBgn0019928,24,14,5.098381940834598,5.073782247793446,0.024599693041151838
FBgn0019928,30,15,4.871348677082854,5.073782247793446,-0.20243357071059176
FBgn0019928,36,16,5.629210092904566,5.073782247793446,0.5554278451111205
FBgn0019928,42,17,5.472253080337959,5.073782247793446,0.398470832544513
FBgn0019928,48,18,4.981367499224895,5.073782247793446,-0.09241474856855092
FBgn0019928,72,19,4.9560316040690084,5.073782247793446,-0.11775064372443733
FBgn0019928,96,20,4.686012014372642,5.073782247793446,-0.3877702334208042
FBgn0019928,120,21,5.165345309166727,5.073782247793446,0.0915630613732814
FBgn0020385,1,2,7.920585651406704,7.748064962361198,0.17252068904550555
FBgn0020385,2,3,7.696346584326492,7.748064962361198,-0.051718378034705914
FBgn0020385,3,4,6.9781041690818935,7.748064962361198,-0.7699607932793047
FBgn0020385,4,5,6.94960076639742,7.748064962361198,-0.7984641959637777
FBgn0020385,5,6,6.69612779533877,7.748064962361198,-1.0519371670224285
FBgn0020385,6,7,6.6759374659651165,7.748064962361198,-1.0721274963960816
FBgn0020385,8,8,7.11051359739535,7.748064962361198,-0.637551364965848
FBgn0020385,10,9,7.629686736581798,7.748064962361198,-0.11837822577940038
FBgn0020385,12,10,7.627071070674582,7.748064962361198,-0.12099389168661645
FBgn0020385,14,11,7.296433405964218,7.748064962361198,-0.45163155639697994
FBgn0020385,16,12,7.550852112014639,7.748064962361198,-0.1972128503465589
FBgn0020385,20,13,7.94507545785674,7.748064962361198,0.19701049549554206
FBgn0020385,24,14,8.149933486615158,7.748064962361198,0.4018685242539597
FBgn0020385,30,15,8.331474312080179,7.748064962361198,0.5834093497189805
FBgn0020385,36,16,8.149706887342466,7.748064962361198,0.40164192498126816
FBgn0020385,42,17,8.120196236872655,7.748064962361198,0.37213127451145667
FBgn0020385,48,18,8.695334186511612,7.748064962361198,0.9472692241504141
FBgn0020385,72,19,9.155385194671727,7.748064962361198,1.4073202323105285
FBgn0020385,96,20,9.45797777128751,7.748064962361198,1.7099128089263118
FBgn0020385,120,21,9.449370257081977,7.748064962361198,1.701305294720779
FBgn0020506,1,2,3.1873553918269932,3.7563184198502295,-0.5689630280232363
FBgn0020506,2,3,3.3026603908937044,3.7563184198502295,-0.4536580289565251
FBgn0020506,3,4,2.976339425169208,3.7563184198502295,-0.7799789946810214
FBgn0020506,4,5,3.248094895411317,3.7563184198502295,-0.5082235244389124
FBgn0020506,5,6,3.3577108996492404,3.7563184198502295,-0.3986075202009891
FBgn0020506,6,7,2.4666996123558587,3.7563184198502295,-1.2896188074943709
FBgn0020506,8,8,2.7256273882533915,3.7563184198502295,-1.030691031596838
FBgn0020506,10,9,3.83395705614171,3.7563184198502295,0.07763863629148027
FBgn0020506,12,10,4.12592332966994,3.7563184198502295,0.36960490981971006
FBgn0020506,14,11,3.538508187785645,3.7563184198502295,-0.2178102320645845
FBgn0020506,16,12,3.681870751025714,3.7563184198502295,-0.07444766882451548
FBgn0020506,20,13,3.693263875983705,3.7563184198502295,-0.06305454386652443
FBgn0020506,24,14,4.447172961205725,3.7563184198502295,0.6908545413554954
FBgn0020506,30,15,5.0794619284167535,3.7563184198502295,1.323143508566524
FBgn0020506,36,16,4.785255176821497,3.7563184198502295,1.0289367569712677
FBgn0020506,42,17,4.542742817963111,3.7563184198502295,0.7864243981128816
FBgn0020506,48,18,4.872491792964928,3.7563184198502295,1.116173373114698
FBgn0020506,72,19,5.594552478823555,3.7563184198502295,1.8382340589733257
FBgn0020506,96,20,4.693064353716248,3.7563184198502295,0.9367459338660185
FBgn0020506,120,21,5.4174618408257995,3.7563184198502295,1.66114342097557
FBgn0020509,1,2,8.467606291119534,8.825353381599186,-0.35774709047965203
FBgn0020509,2,3,8.693209780871204,8.825353381599186,-0.13214360072798215
FBgn0020509,3,4,9.023147749487096,8.825353381599186,0.19779436788791038
FBgn0020509,4,5,8.466860143298192,8.825353381599186,-0.3584932383009942
FBgn0020509,5,6,8.763154979077683,8.825353381599186,-0.06219840252150277
FBgn0020509,6,7,8.319387470683804,8.825353381599186,-0.505965910915382
FBgn0020509,8,8,8.128614998627254,8.825353381599186,-0.6967383829719314
FBgn0020509,10,9,7.998748957747872,8.825353381599186,-0.8266044238513137
FBgn0020509,12,10,8.199135659958486,8.825353381599186,-0.6262177216406997
FBgn0020509,14,11,8.18377199705814,8.825353381599186,-0.6415813845410465
FBgn0020509,16,12,8.107301900299813,8.825353381599186,-0.7180514812993728
FBgn0020509,20,13,8.105456828178832,8.825353381599186,-0.7198965534203534
FBgn0020509,24,14,8.396765065742494,8.825353381599186,-0.42858831585669144
